Quotation Expecting Day,Customer Name,Part Number,Product Name,Product Category,Quantity
2025-02-17,Castle Street Hospital for Women,33550,PROGESTERONE- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,1.0
2025-02-17,Castle Street Hospital for Women,33210,ACCESS AFP 2 X 50 DET,IMMUNOLOGY,1.0
2025-02-17,Castle Street Hospital for Women,386357,OV MONITOR 2X50 TESTS,IMMUNOLOGY,5.0
2025-02-17,Castle Street Hospital for Women,A85264,TOTAL BETA-HCG- ACCESS®- 2 X 50 TESTS(33500),IMMUNOLOGY,15.0
2025-02-17,Castle Street Hospital for Women,33020,FERRITIN- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,6.0
2025-02-17,Castle Street Hospital for Women,A16792,WASH BUFFER II- ACCESS®- 4 BOTTLES- 1.9 L/BOTTLE,IMMUNOLOGY,20.0
2025-02-17,Castle Street Hospital for Women,81906,SUBSTRATE- ACCESS®- 4 BOTTLES- 130 ML/BOTTLE,IMMUNOLOGY,7.0
2025-02-17,Castle Street Hospital for Women,81901,REACTION/ALIQUOT VESSEL CARTRIDGES-1 BOX,IMMUNOLOGY,10.0
2025-02-17,Castle Street Hospital for Women,00006799200,SAMPLE CUPS 0.5ML (1000/PK),COAGULATION,1.0
2025-02-17,Castle Street Hospital for Women,33885,FREE T4 CALIBRATORS (S0-S5)- 1 SET,IMMUNOLOGY,1.0
2025-02-17,Castle Street Hospital for Women,33520,HFSH- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,5.0
2025-02-17,Castle Street Hospital for Women,33880,FREE T4- ACCESS®- 2 X 50 TESTS,IMMUNOLOGY,15.0
2025-02-17,Castle Street Hospital for Women,B63284,ACCESS TSH (3RD IS) 2x100 DET,IMMUNOLOGY,15.0
2025-02-21,National Hospital of Sri Lanka,20007400,APTT RGT SYNTHAFAX HEMOSIL,COAGULATION,10.0
2025-02-21,National Hospital of Sri Lanka,29400100,"CUVETTES (2400 CUVETTES-600 STRIPS,4CUVETTES/STRIP)",COAGULATION,10.0
2025-02-21,National Hospital of Sri Lanka,9758515,THROMBIN TIME KIT 90-370 TEST,COAGULATION,3.0
2025-02-20,District General Hospital - Matale,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,8.0
2025-03-01,Base Hospital - Diyatalawa,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,5.0
2025-02-21,Bureau Veritas Consumer Products Services Lanka  (Pvt) Ltd,13613011,"DM750 BINOCULAR MICROSCOPE(RH KIR STAND,AND 4 HOLE NSPCE)",MAIN UNITS,1.0
2025-02-24,R.D.H.S - Kalutara,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,12.0
2025-02-24,R.D.H.S - Kalutara,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,6.0
2025-02-24,R.D.H.S - Kalutara,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,12.0
2025-01-24,Provincial General Hospital - Rathnapura,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,2.0
2025-02-27,Base Hospital - Avissawella,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,6.0
2025-02-26,District General Hospital - Nuwara-Eliya,00006799200,SAMPLE CUPS 0.5ML (1000/PK),COAGULATION,5.0
2025-02-26,District General Hospital - Nuwara-Eliya,81902,SAMPLE CUPS- 2.0 ML/13 MM- 1 BAG,IMMUNOLOGY,1.0
2025-02-26,District General Hospital - Nuwara-Eliya,00005575100,SAMPLE CUPS 2ML (1000/PK),COAGULATION,5.0
2025-02-28,General Hospital (Teaching) Kandy,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,6.0
2025-02-27,Jacobi Carbons Lanka (Pvt) Ltd,7808620,FOAM TIP SWAB ASSY (10/PK),PARTICLE SPARES,5.0
2025-02-27,Dr. Neville Fernando Teaching Hospital (NFTH),OSR61205,UIBC,BIOCHEMISTRY,1.0
2025-02-27,Dr. Neville Fernando Teaching Hospital (NFTH),OSR6179,CK (NAC)- R1-1 4X22 ML- R1-2 4X4 ML- R2 4X6 ML,BIOCHEMISTRY,1.0
2025-02-27,Dr. Neville Fernando Teaching Hospital (NFTH),OSR6198,URIC ACID REAGENT- 4 X 30 ML & 4 X 12.5 ML,BIOCHEMISTRY,1.0
2025-02-27,Dr. Neville Fernando Teaching Hospital (NFTH),OSR6202,ALB(ALBUMIN)REAGENT 4X54ML,BIOCHEMISTRY,1.0
2025-02-28,Medical Research Institute ( MRI ),A07791,FMC7-FITC 100T CE,FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),A93689,"CD23-PACIFIC BLUE, 0.5ML ASR",FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),8448222,CLENZ 5 L,HAEMATOLOGY,1.0
2025-02-28,Medical Research Institute ( MRI ),8546859,ISOFLOW SHEATH FLUID( 1X 10 L ),FLOWCYTOMETRY,10.0
2025-02-28,Medical Research Institute ( MRI ),B92391,"CD14-ECD, 100T CE",FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),A11895,OPTI LYSE C200TESTS CE,FLOWCYTOMETRY,2.0
2025-02-28,Medical Research Institute ( MRI ),B49191,"CD5-PC5.5, 50 TESTS, CE-IVD",FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),B92472,"CD200-PC7, 50T IVD CE",FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),B92400,"CD10-APC, 100T IVD CE",FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),6605359,FLOWCHECK FLUOROSPHERES 3X10ML,FLOWCYTOMETRY,2.0
2025-02-28,Medical Research Institute ( MRI ),A07802,INTRAPREP PERMEAHILIZATION,FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),B49219,"CD138-APC, 50 TESTS, CE-IVD",FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),B96754,"CD117-PC5.5, 50 TESTS IVD CE",FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),B06204,"CD103-APC, 0.5ML ASR",FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),B21445,"CD79B-PC5.5, 0.5ML ASR",FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),A32535,"CD123-PE, 2ML ASR",FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),B49200,"CD38-APC-ALEXA FLOUR 750, 50 TESTS, IVD CE",FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),A89314,CD235a,FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),B16892,"CD7-APC-ALEXA FLUOR 750, 0.5ML ASR",FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),B10824,"CD4-APC-ALEXA FLUOR 700, 0.5ML ASR",FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),C15623,"ANTI-KAPPA-FITC (GOAT POLYCLONAL), 2ML ASR",FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),B49190,CD55,FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),B49187,CD59,FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),B36294,"CD45-KROME ORANGE, 100 TESTS, IVD CE",FLOWCYTOMETRY,2.0
2025-02-28,Medical Research Institute ( MRI ),C15189,"ANTI-LAMBDA-PE (GOAT POLYCLONAL), 2ML ASR",FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),B49218,CD15,FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),A21689,CD2-PC7 100T CE,FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),A21692,CD56-PC7 100T CE,FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),A07770,CD19-ECD 100T IVD CE,FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),IM2471,"CD33-APC, 100T IVD CE",FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),B23133,CD24,FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),A07748,CD3 ECD,FLOWCYTOMETRY,1.0
2025-02-28,Medical Research Institute ( MRI ),B49182,"CD8-PACIFIC BLUE, 50 TESTS, IVD CE",FLOWCYTOMETRY,1.0
2025-03-03,Asiri Hospital Matara (Pvt) Ltd (Uyanwatta),OSR6194,ASO,BIOCHEMISTRY,1.0
2025-03-03,Asiri Hospital Matara (Pvt) Ltd (Uyanwatta),ODR3021,SERUM PROTEIN MULTI CALIBRATOR (LEVEL 1-6) 1X2 ML,BIOCHEMISTRY,1.0
2025-03-03,Asiri Hospital Matara (Pvt) Ltd (Uyanwatta),ODC0014,ITA CONTROL SERUM 1- 6 X 2 ML,BIOCHEMISTRY,1.0
2025-03-03,Asiri Hospital Matara (Pvt) Ltd (Uyanwatta),ODC0015,ITA CONTROL SERUM 2- 6 X 2 ML,BIOCHEMISTRY,1.0
2025-03-03,Asiri Hospital Matara (Pvt) Ltd (Uyanwatta),ODC0016,ITA CONTROL SERUM 3- 6 X 2 ML,BIOCHEMISTRY,1.0
2035-03-03,R.D.H.S - Gampaha,26307589,GEM 3/3.5K BG/ISE/GL075 TEST IQM PAK,BLOODGAS & ELECTROLYTE,1.0
2025-03-04,Base Hospital - Akkaraipattu,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,2.0
2025-03-10,Base Hospital - Tangalle,8217000,HEPARIN CAPILLARIES (REF 105107) 2X100MM-100 PCS,BLOODGAS & ELECTROLYTE,5.0
2025-03-06,District General Hospital - Mannar,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,4.0
2025-03-10,District General Hospital - Embilipitiya,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,3.0
2025-03-07,General Hospital (Teaching) Jaffna,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,4.0
2025-03-07,General Hospital (Teaching) Jaffna,24001587,GEM CVP GEM 3K 4X5X2.5ML MULTIPACK,BLOODGAS & ELECTROLYTE,1.0
2025-02-25,Base Hospital - Dambulla,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,2.0
2025-03-17,District General Hospital - Monaragala,OSR6020,GGT- R1 4 X 18 ML- R2 4 X 18 ML,BIOCHEMISTRY,1.0
2025-03-17,District General Hospital - Monaragala,OSR6198,URIC ACID REAGENT- 4 X 30 ML & 4 X 12.5 ML,BIOCHEMISTRY,0.5
2025-03-14,Teaching Hospital - Peradeniya,ODR3021,SERUM PROTEIN MULTI CALIBRATOR (LEVEL 1-6) 1X2 ML,BIOCHEMISTRY,1.0
2025-03-14,Teaching Hospital - Peradeniya,OSR6134,UREA- R1 4 X 25 ML- R2 4 X 25 ML,BIOCHEMISTRY,3.0
2025-03-14,Teaching Hospital - Peradeniya,ODC0011,HDL-CHOLESTEROL CALIBRATOR- 2 X 3 ML,BIOCHEMISTRY,1.0
2025-03-14,Teaching Hospital - Peradeniya,ODC0016,ITA CONTROL SERUM 3- 6 X 2 ML,BIOCHEMISTRY,1.0
2025-03-14,Teaching Hospital - Peradeniya,66320,ISE BUFFER- 4 X 2000 ML,BIOCHEMISTRY,1.0
2025-03-14,Teaching Hospital - Peradeniya,OSR60118,TRIG (TRIGLYCERIDES) REAGENT- 4 X 20 ML & 4 X 5 ML,BIOCHEMISTRY,2.0
2025-03-14,Teaching Hospital - Peradeniya,OSR6102,ALB (ALBUMIN) REAGENT- 4 X 29 ML,BIOCHEMISTRY,3.0
2025-03-14,Teaching Hospital - Peradeniya,OSR6198,URIC ACID REAGENT- 4 X 30 ML & 4 X 12.5 ML,BIOCHEMISTRY,1.0
2025-03-14,Teaching Hospital - Peradeniya,OSR6122,INORGANIC PHOSPHOROUS- R1 4X15 ML- R2 4X15 ML,BIOCHEMISTRY,1.0
2025-03-14,Teaching Hospital - Peradeniya,ODC0015,ITA CONTROL SERUM 2- 6 X 2 ML,BIOCHEMISTRY,1.0
2025-03-14,Teaching Hospital - Peradeniya,OSR60117,CALCIUM ARSENAZO- R1 4 X 15 ML,BIOCHEMISTRY,2.0
2025-03-14,Teaching Hospital - Peradeniya,OSR6107,ALT (ALANINE AMINOTRANSFERASE) IFCC REAGENT,BIOCHEMISTRY,2.0
2025-03-14,Teaching Hospital - Peradeniya,OSR6116,CHOLESTEROL 4 X 22.5 ML R1,BIOCHEMISTRY,2.0
2025-03-14,Teaching Hospital - Peradeniya,OSR6106,AMYLASE REAGENT- 4 X 40 ML,BIOCHEMISTRY,1.0
2025-03-14,Teaching Hospital - Peradeniya,ODC0014,ITA CONTROL SERUM 1- 6 X 2 ML,BIOCHEMISTRY,1.0
2025-03-14,Teaching Hospital - Peradeniya,66319,ISE MID STANDARD- 4 X 2000 ML,BIOCHEMISTRY,2.0
2025-03-14,Teaching Hospital - Peradeniya,OSR6109,AST (ASPARTATE AMINOTRANSFERASE) REAGENT R1 4X25ML/R2 4X25ML,BIOCHEMISTRY,2.0
2025-03-14,Teaching Hospital - Peradeniya,OSR6221,GLUCOSE- R1 4 X 53 ML- R2 4 X 27 ML,BIOCHEMISTRY,3.0
2025-03-14,Teaching Hospital - Peradeniya,OSR6287,HDL-CHOLESTEROL R14X51.3 R2 4X17.1 ML,BIOCHEMISTRY,2.0
2025-03-14,Teaching Hospital - Peradeniya,OSR6020,GGT- R1 4 X 18 ML- R2 4 X 18 ML,BIOCHEMISTRY,2.0
2025-03-14,Teaching Hospital - Peradeniya,OSR6211,DIRECT BILIRUBIN- R1 4X20 ML- R2 4X20 ML,BIOCHEMISTRY,1.0
2025-03-14,Teaching Hospital - Peradeniya,OSR6147,CRP- R1 4 X 14 ML- R2 4 X 6 ML,BIOCHEMISTRY,4.0
2025-03-17,Castle Street Hospital for Women,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,3.0
2025-03-17,Castle Street Hospital for Women,8217000,HEPARIN CAPILLARIES (REF 105107) 2X100MM-100 PCS,BLOODGAS & ELECTROLYTE,10.0
2025-03-21,Teaching Hospital - Anuradhapura,OSR6102,ALB (ALBUMIN) REAGENT- 4 X 29 ML,BIOCHEMISTRY,3.0
2025-03-21,Teaching Hospital - Anuradhapura,OSR6104,ALP (ALKALINE PHOSPHATASE) REAGENT,BIOCHEMISTRY,4.0
2025-03-21,Teaching Hospital - Anuradhapura,OSR6109,AST (ASPARTATE AMINOTRANSFERASE) REAGENT R1 4X25ML/R2 4X25ML,BIOCHEMISTRY,5.0
2025-03-21,Teaching Hospital - Anuradhapura,OSR6178,CREATININE- R1 4 X 51 ML- R2 4 X 51 ML,BIOCHEMISTRY,15.0
2025-03-21,Teaching Hospital - Anuradhapura,B38858,URINE CSF ALBUMIN,BIOCHEMISTRY,5.0
2025-03-21,Teaching Hospital - Anuradhapura,OSR61205,UIBC,BIOCHEMISTRY,4.0
2025-03-21,Teaching Hospital - Anuradhapura,OSR6182,AMYLASE,BIOCHEMISTRY,4.0
2025-03-21,Teaching Hospital - Anuradhapura,OSR61204,CREATININE (ENZYMATIC) R1 4X45ML R2 4X15ML,BIOCHEMISTRY,2.0
2025-03-21,Teaching Hospital - Anuradhapura,OSR6234,UREA- R1 4 X 53 ML- R2 4 X 53 ML,BIOCHEMISTRY,2.0
2025-03-21,Teaching Hospital - Anuradhapura,OSR6216,CHOLESTEROL 4X45 ML R1,BIOCHEMISTRY,2.0
2025-03-21,Teaching Hospital - Anuradhapura,OSR6211,DIRECT BILIRUBIN- R1 4X20 ML- R2 4X20 ML,BIOCHEMISTRY,8.0
2025-03-21,Teaching Hospital - Anuradhapura,OSR6020,GGT- R1 4 X 18 ML- R2 4 X 18 ML,BIOCHEMISTRY,10.0
2025-03-21,Teaching Hospital - Anuradhapura,OSR6198,URIC ACID REAGENT- 4 X 30 ML & 4 X 12.5 ML,BIOCHEMISTRY,3.0
2025-03-21,Teaching Hospital - Anuradhapura,OSR6189,MAGNESIUM- R1 4 X 40 ML,BIOCHEMISTRY,4.0
2025-03-21,Teaching Hospital - Anuradhapura,OSR6170,URINARY/CSF PROTEIN- R1 4X19 ML- CALIBRATOR 1X3 ML,BIOCHEMISTRY,3.0
2025-03-24,General Hospital - Kalutara,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,6.0
2025-03-25,Teaching Hospital - Karapitiya,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,10.0
2025-03-27,National Hospital of Sri Lanka,20002700,FREE PROTEIN S 75 TESTS,IL-COAGULATION-REAGENT-CSD,1.0
2025-04-08,Teaching Hospital - Colombo North,24315089,GEM 3K BG/ISE/GL150 TEST IQM CARTRIDGE,BLOODGAS & ELECTROLYTE,8.0
2025-04-08,Teaching Hospital Colombo South,24315089,GEM 3K BG/ISE/GL150 TEST IQM CARTRIDGE,BLOODGAS & ELECTROLYTE,8.0
2025-03-28,Medical Research Institute ( MRI ),OSR61171,IGA-R1 4X14ML-R2 4X11ML,BIOCHEMISTRY,3.0
2025-03-28,Medical Research Institute ( MRI ),ODR3021,SERUM PROTEIN MULTI CALIBRATOR (LEVEL 1-6) 1X2 ML,BIOCHEMISTRY,1.0
2025-03-27,Lady Ridgeway Hospital,9758515,"THROMBIN TIME KIT 90-370 TEST(1X9ML,4X2,5,8 ML)",COAGULATION,1.0
2025-03-27,Lady Ridgeway Hospital,00020301100,FIBRINOGEN-CLAUSS KIT HEMOSIL 10X2ML,COAGULATION,2.0
2025-03-27,Provincial General Hospital - Rathnapura,OSR61105,RF LATEX- R1 4 X 24 ML- R2 4 X 8 ML,BIOCHEMISTRY,2.0
2025-03-27,Provincial General Hospital - Rathnapura,ODC0028,RF LATEX CALIBRATOR (LEVEL 1-5) 1X1 ML,BIOCHEMISTRY,1.0
2025-03-27,Provincial General Hospital - Rathnapura,ODC0016,ITA CONTROL SERUM 3- 6 X 2 ML,BIOCHEMISTRY,1.0
2025-03-27,Provincial General Hospital - Rathnapura,ODC0014,ITA CONTROL SERUM 1- 6 X 2 ML,BIOCHEMISTRY,1.0
2025-03-31,Sri Lanka Institute of Biotechnology - SLIBTEC,6605359,FLOWCHECK FLUOROSPHERES 3X10ML,FLOWCYTOMETRY,1.0
2025-03-31,Sri Lanka Institute of Biotechnology - SLIBTEC,8546859,ISOFLOW SHEATH FLUID( 1X 10 L ),FLOWCYTOMETRY,10.0
2025-05-16,Teaching Hospital - Anuradhapura,66316,ISE HIGH SERUM STANDARD- 4 X 100 ML,BIOCHEMISTRY,1.0
2025-05-16,Teaching Hospital - Anuradhapura,66317,ISE LOW SERUM STANDARD- 4 X 100 ML,BIOCHEMISTRY,1.0
2025-05-16,Teaching Hospital - Anuradhapura,ODC0014,ITA CONTROL SERUM 1- 6 X 2 ML,BIOCHEMISTRY,1.0
2025-05-16,Teaching Hospital - Anuradhapura,ODC0015,ITA CONTROL SERUM 2- 6 X 2 ML,BIOCHEMISTRY,1.0
2025-05-16,Teaching Hospital - Anuradhapura,ODC0016,ITA CONTROL SERUM 3- 6 X 2 ML,BIOCHEMISTRY,1.0
2025-05-16,Teaching Hospital - Anuradhapura,66315,ISE LOW/HIGH URINE STANDARD,BIOCHEMISTRY,1.0
2025-05-16,Teaching Hospital - Anuradhapura,66319,ISE MID STANDARD- 4 X 2000 ML,BIOCHEMISTRY,12.0
2025-05-16,Teaching Hospital - Anuradhapura,66318,ISE REFERENCE- 4 X 1000 ML,BIOCHEMISTRY,7.0
2025-05-16,Teaching Hospital - Anuradhapura,66320,ISE BUFFER- 4 X 2000 ML,BIOCHEMISTRY,10.0
2025-04-08,Teaching Hospital Colombo South,24315089,GEM 3K BG/ISE/GL150 TEST IQM CARTRIDGE,BLOODGAS & ELECTROLYTE,3.0
2025-04-02,General Hospital - Kalutara,26307589,GEM 3/3.5K BG/ISE/GL075 TEST IQM PAK,BLOODGAS & ELECTROLYTE,3.0
2025-04-04,General Hospital - Kalutara,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,6.0
2025-04-04,National Hospital of Sri Lanka,26307589,GEM 3/3.5K BG/ISE/GL075 TEST IQM PAK,BLOODGAS & ELECTROLYTE,2.0
2025-04-04,National Hospital of Sri Lanka,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,1.0
2025-04-04,National Hospital of Sri Lanka,26330089,GEM 3/3.5K BG/ISE/GL 300 TEST IQM PAK,BLOODGAS & ELECTROLYTE,5.0
2025-04-04,National Hospital of Sri Lanka,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,3.0
2025-04-04,Dr. Neville Fernando Teaching Hospital (NFTH),66319,ISE MID STANDARD- 4 X 2000 ML,BIOCHEMISTRY,1.0
2025-04-04,Dr. Neville Fernando Teaching Hospital (NFTH),66320,ISE BUFFER- 4 X 2000 ML,BIOCHEMISTRY,1.0
2025-04-04,Dr. Neville Fernando Teaching Hospital (NFTH),OSR6212,TBIL (TOTAL BILIRUBIN) REA- 4 X 40 ML & 4 X 40 ML,BIOCHEMISTRY,1.0
2025-04-04,Dr. Neville Fernando Teaching Hospital (NFTH),OSR6178,CREATININE- R1 4 X 51 ML- R2 4 X 51 ML,BIOCHEMISTRY,1.0
2025-04-04,Dr. Neville Fernando Teaching Hospital (NFTH),OSR6189,MAGNESIUM- R1 4 X 40 ML,BIOCHEMISTRY,1.0
2025-04-04,Dr. Neville Fernando Teaching Hospital (NFTH),OSR6106,AMYLASE REAGENT- 4 X 40 ML,BIOCHEMISTRY,1.0
2025-04-08,R.D.H.S - Kalutara,26307589,GEM 3/3.5K BG/ISE/GL075 TEST IQM PAK,BLOODGAS & ELECTROLYTE,9.0
2025-04-08,R.D.H.S - Kalutara,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,2.0
2025-04-08,General Sir John Kotalawala Defence Academy,26315089,GEM 3/3.5K BG/ISE/GL150 TEST IQM PAK,BLOODGAS & ELECTROLYTE,3.0
2025-04-09,District General Hospital - Monaragala,OSR6287,HDL-CHOLESTEROL R14X51.3 R2 4X17.1 ML,BIOCHEMISTRY,1.0
2025-04-09,District General Hospital - Monaragala,ODC0005,HDL/LDL CHOLESTEROL CONTROL SERUM,BIOCHEMISTRY,1.0
2025-04-09,District General Hospital - Monaragala,OSR6106,AMYLASE REAGENT- 4 X 40 ML,BIOCHEMISTRY,1.0
2025-04-09,District General Hospital - Monaragala,OSR61118,TRIG (TRIGLYCERIDES) REAGENT R1 4X50 ML R2 4X12.5ML,BIOCHEMISTRY,0.5
2025-04-09,Teaching Hospital - Karapitiya,5508-IL,PRINTER PAPER,LOCAL-PURCHASE,2.0
